Unnamed: 0,Unnamed: 1,Unnamed: 2,Date,Time,Lane,Speed,Length,Headway,Gap,Class,Occupancy,Vehicle Count,Headway_Mean,Headway_Mean_Hours,Q (veh/h),Speed Inverse,,,,,
,,,20240728,105506.4,3,64,6.57,2.2,2.02,4,369,56,11.64464286,0.003234623,309.1550376,0.015625,,,,,
,,,20240728,105509,2,77,4.79,70.7,70.44,4,223,56,11.64464286,0.003234623,309.1550376,0.012987013,,,,,
,,,20240728,105521.1,3,62,5.25,14.7,14.33,2,304,56,11.64464286,0.003234623,309.1550376,0.016129032,,,,,
,,,20240728,105525.2,2,82,4.29,16.2,15.98,2,188,56,11.64464286,0.003234623,309.1550376,0.012195122,,,,,
,,,20240728,105526.8,2,98,4.61,1.6,1.41,2,169,56,11.64464286,0.003234623,309.1550376,0.010204082,,,,,
,,,20240728,105528.5,2,92,5.49,1.7,1.53,2,214,56,11.64464286,0.003234623,309.1550376,0.010869565,,,,,
,,,20240728,105531.3,2,94,3.86,2.8,2.59,2,147,56,11.64464286,0.003234623,309.1550376,0.010638298,,,,,
,,,20240728,105537.4,2,73,3.95,6.1,5.95,2,194,56,11.64464286,0.003234623,309.1550376,0.01369863,,,,,
,,,20240728,105538.5,2,78,4.07,1.1,0.91,2,187,56,11.64464286,0.003234623,309.1550376,0.012820513,,,,,
,,,20240728,105541.5,2,70,3.73,3,2.81,2,191,56,11.64464286,0.003234623,309.1550376,0.014285714,,,,,
,,,20240728,105554.5,2,70,3.9,13,12.81,2,200,56,11.64464286,0.003234623,309.1550376,0.014285714,,,,,
,,,20240728,105558.3,3,82,3.92,37.2,36.9,2,172,56,11.64464286,0.003234623,309.1550376,0.012195122,,,,,
,,,20240728,105604,2,83,4.88,9.5,9.3,2,211,56,11.64464286,0.003234623,309.1550376,0.012048193,,,,,
,,,20240728,105611.2,2,78,4.91,7.2,6.99,2,226,56,11.64464286,0.003234623,309.1550376,0.012820513,,,,,
,,,20240728,105614.6,3,113,5.38,16.3,16.13,2,171,56,11.64464286,0.003234623,309.1550376,0.008849558,,,,,
,,,20240728,105616,3,89,5.57,1.4,1.23,2,225,56,11.64464286,0.003234623,309.1550376,0.011235955,,,,,
,,,20240728,105621.2,2,67,5.56,10,9.77,2,298,56,11.64464286,0.003234623,309.1550376,0.014925373,,,,,
,,,20240728,105622.9,3,75,5.04,6.9,6.67,2,241,56,11.64464286,0.003234623,309.1550376,0.013333333,,,,,
,,,20240728,105625.2,3,86,4.47,2.3,2.06,2,187,56,11.64464286,0.003234623,309.1550376,0.011627907,,,,,
,,,20240728,105628.4,2,87,4.17,7.2,6.9,2,172,56,11.64464286,0.003234623,309.1550376,0.011494253,,,,,
,,,20240728,105630.3,2,82,4.61,1.9,1.73,2,202,56,11.64464286,0.003234623,309.1550376,0.012195122,,,,,
,,,20240728,105642.4,3,105,4.1,17.2,17.01,2,140,56,11.64464286,0.003234623,309.1550376,0.00952381,,,,,
,,,20240728,105647.2,3,82,4.95,4.8,4.66,2,217,56,11.64464286,0.003234623,309.1550376,0.012195122,,,,,
,,,20240728,105649.3,2,92,4.29,19,18.8,2,167,56,11.64464286,0.003234623,309.1550376,0.010869565,,,,,
,,,20240728,105654,3,71,3.87,6.8,6.58,2,196,56,11.64464286,0.003234623,309.1550376,0.014084507,,,,,
,,,20240728,105706.2,3,63,4.38,12.2,12,2,250,56,11.64464286,0.003234623,309.1550376,0.015873016,,,,,
,,,20240728,105708.4,3,78,5.58,2.2,1.95,2,257,56,11.64464286,0.003234623,309.1550376,0.012820513,,,,,
,,,20240728,105739.6,2,99,3.65,50.3,50.13,2,132,56,11.64464286,0.003234623,309.1550376,0.01010101,,,,,
,,,20240728,105740.2,2,105,5.02,0.6,0.47,2,172,56,11.64464286,0.003234623,309.1550376,0.00952381,,,,,
,,,20240728,105755.5,3,82,4.07,47.1,46.84,2,178,56,11.64464286,0.003234623,309.1550376,0.012195122,,,,,
,,,20240728,105758.4,3,71,6.15,2.9,2.72,2,311,56,11.64464286,0.003234623,309.1550376,0.014084507,,,,,
,,,20240728,105800.3,2,82,4.64,20.1,19.93,2,203,56,11.64464286,0.003234623,309.1550376,0.012195122,,,,,
,,,20240728,105806,3,74,4.02,7.6,7.29,2,195,56,11.64464286,0.003234623,309.1550376,0.013513514,,,,,
,,,20240728,105810.3,3,28,3.96,4.3,4.1,2,509,56,11.64464286,0.003234623,309.1550376,0.035714286,,,,,
,,,20240728,105816.2,3,53,5.67,5.9,5.39,2,385,56,11.64464286,0.003234623,309.1550376,0.018867925,,,,,
,,,20240728,105821.1,2,87,3.95,20.8,20.6,2,163,56,11.64464286,0.003234623,309.1550376,0.011494253,,,,,
,,,20240728,105825.9,2,87,3.98,4.8,4.64,2,164,56,11.64464286,0.003234623,309.1550376,0.011494253,,,,,
,,,20240728,105827.1,2,86,4.86,1.2,1.04,2,203,56,11.64464286,0.003234623,309.1550376,0.011627907,,,,,
,,,20240728,105832.9,2,73,3.98,5.8,5.6,2,196,56,11.64464286,0.003234623,309.1550376,0.01369863,,,,,
,,,20240728,105833.5,2,71,4.75,0.6,0.4,2,240,56,11.64464286,0.003234623,309.1550376,0.014084507,,,,,
,,,20240728,105835.9,2,80,4.71,2.4,2.16,2,211,56,11.64464286,0.003234623,309.1550376,0.0125,,,,,
,,,20240728,105838.9,2,83,4.52,3,2.79,2,196,56,11.64464286,0.003234623,309.1550376,0.012048193,,,,,
,,,20240728,105851.7,3,71,5.36,35.5,35.11,4,271,56,11.64464286,0.003234623,309.1550376,0.014084507,,,,,
,,,20240728,105854.3,3,64,4.68,2.6,2.33,2,263,56,11.64464286,0.003234623,309.1550376,0.015625,,,,,
,,,20240728,105856.3,2,64,5.94,17.4,17.2,2,334,56,11.64464286,0.003234623,309.1550376,0.015625,,,,,
,,,20240728,105859.2,3,73,4.6,4.9,4.64,2,226,56,11.64464286,0.003234623,309.1550376,0.01369863,,,,,
,,,20240728,105946.4,3,97,3.79,47.2,46.97,2,140,56,11.64464286,0.003234623,309.1550376,0.010309278,,,,,
,,,20240728,105947.5,2,106,5.05,51.2,50.87,2,171,56,11.64464286,0.003234623,309.1550376,0.009433962,,,,,
,,,20240728,105948.5,3,100,1.66,2.1,1.96,1,59,56,11.64464286,0.003234623,309.1550376,0.01,,,,,
,,,20240728,105951.1,2,99,5.35,3.6,3.43,2,194,56,11.64464286,0.003234623,309.1550376,0.01010101,,,,,
,,,20240728,105951.6,3,89,3.45,3.1,3.04,1,139,56,11.64464286,0.003234623,309.1550376,0.011235955,,,,,
,,,20240728,105952.7,3,63,4.36,1.1,0.96,2,249,56,11.64464286,0.003234623,309.1550376,0.015873016,,,,,
,,,20240728,105954.4,3,66,4.44,1.7,1.45,2,242,56,11.64464286,0.003234623,309.1550376,0.015151515,,,,,
,,,20240728,105955.6,3,69,4.61,1.2,0.96,2,240,56,11.64464286,0.003234623,309.1550376,0.014492754,,,,,
,,,20240728,105957.9,3,69,5.72,2.3,2.06,2,298,56,11.64464286,0.003234623,309.1550376,0.014492754,,,,,
,,,,,,,,,,,,,,,,#DIV/0!,,,,,
,,,20240728,110013.2,3,89,5.42,15.3,15,2,219,45,11.39333333,0.003164815,315.9742539,0.011235955,,,,,
,,,20240728,110020.3,2,85,4.26,29.2,29.01,2,180,45,11.39333333,0.003164815,315.9742539,0.011764706,,,,,
,,,20240728,110027.2,2,85,4.6,6.9,6.72,2,194,45,11.39333333,0.003164815,315.9742539,0.011764706,,,,,
,,,20240728,110029.8,2,78,4.57,2.6,2.41,2,210,45,11.39333333,0.003164815,315.9742539,0.012820513,,,,,
,,,20240728,110031.1,2,76,4.13,1.3,1.09,2,195,45,11.39333333,0.003164815,315.9742539,0.013157895,,,,,
,,,20240728,110040,2,49,4.78,8.9,8.7,2,351,45,11.39333333,0.003164815,315.9742539,0.020408163,,,,,
,,,20240728,110054.1,3,64,3.76,40.9,40.68,2,211,45,11.39333333,0.003164815,315.9742539,0.015625,,,,,
,,,20240728,110116.9,2,97,4.21,36.9,36.55,2,156,45,11.39333333,0.003164815,315.9742539,0.010309278,,,,,
,,,20240728,110128.6,2,67,5.24,11.7,11.54,2,281,45,11.39333333,0.003164815,315.9742539,0.014925373,,,,,
,,,20240728,110140.9,2,65,5.08,12.3,12.02,2,281,45,11.39333333,0.003164815,315.9742539,0.015384615,,,,,
,,,20240728,110150.7,3,71,4.17,56.6,56.39,2,211,45,11.39333333,0.003164815,315.9742539,0.014084507,,,,,
,,,20240728,110153.4,3,68,5.01,2.7,2.49,2,265,45,11.39333333,0.003164815,315.9742539,0.014705882,,,,,
,,,20240728,110157.5,3,64,5.55,4.1,3.83,2,312,45,11.39333333,0.003164815,315.9742539,0.015625,,,,,
,,,20240728,110206.4,3,90,4.28,8.9,8.59,2,171,45,11.39333333,0.003164815,315.9742539,0.011111111,,,,,
,,,20240728,110211.8,3,87,3.96,5.4,5.23,2,163,45,11.39333333,0.003164815,315.9742539,0.011494253,,,,,
,,,20240728,110214.3,3,100,4.54,2.5,2.34,2,163,45,11.39333333,0.003164815,315.9742539,0.01,,,,,
,,,20240728,110216.2,3,83,5.22,1.9,1.74,2,226,45,11.39333333,0.003164815,315.9742539,0.012048193,,,,,
,,,20240728,110217.7,3,83,4.86,1.5,1.27,2,210,45,11.39333333,0.003164815,315.9742539,0.012048193,,,,,
,,,20240728,110220.1,2,91,4.14,39.2,38.92,2,163,45,11.39333333,0.003164815,315.9742539,0.010989011,,,,,
,,,20240728,110221.5,2,93,5.25,1.4,1.24,2,203,45,11.39333333,0.003164815,315.9742539,0.010752688,,,,,
,,,20240728,110223,2,105,4.8,1.5,1.3,2,164,45,11.39333333,0.003164815,315.9742539,0.00952381,,,,,
,,,20240728,110224.4,3,81,5.61,6.7,6.49,4,249,45,11.39333333,0.003164815,315.9742539,0.012345679,,,,,
,,,20240728,110225.7,3,78,4.24,1.3,1.05,2,195,45,11.39333333,0.003164815,315.9742539,0.012820513,,,,,
,,,20240728,110236.1,3,101,5.67,10.4,10.2,2,202,45,11.39333333,0.003164815,315.9742539,0.00990099,,,,,
,,,20240728,110238.3,3,88,4.99,2.2,2,2,204,45,11.39333333,0.003164815,315.9742539,0.011363636,,,,,
,,,20240728,110241,3,91,5.51,2.7,2.5,2,217,45,11.39333333,0.003164815,315.9742539,0.010989011,,,,,
,,,20240728,110247.2,3,71,4.29,6.2,5.98,2,217,45,11.39333333,0.003164815,315.9742539,0.014084507,,,,,
,,,20240728,110251.5,3,77,4.32,4.3,4.08,2,201,45,11.39333333,0.003164815,315.9742539,0.012987013,,,,,
,,,20240728,110258.9,3,68,6.34,7.4,7.2,4,335,45,11.39333333,0.003164815,315.9742539,0.014705882,,,,,
,,,20240728,110304.2,2,88,5.34,41.2,41.04,2,218,45,11.39333333,0.003164815,315.9742539,0.011363636,,,,,
,,,20240728,110312.6,2,97,4.62,8.4,8.18,2,171,45,11.39333333,0.003164815,315.9742539,0.010309278,,,,,
,,,20240728,110319.6,2,70,3.65,7,6.83,2,187,45,11.39333333,0.003164815,315.9742539,0.014285714,,,,,
,,,20240728,110321.1,2,71,5.2,1.5,1.31,2,263,45,11.39333333,0.003164815,315.9742539,0.014084507,,,,,
,,,20240728,110323.9,2,85,4.61,2.8,2.54,2,195,45,11.39333333,0.003164815,315.9742539,0.011764706,,,,,
,,,20240728,110324.8,2,88,3.89,0.9,0.7,1,159,45,11.39333333,0.003164815,315.9742539,0.011363636,,,,,
,,,20240728,110325.9,2,76,5.1,1.1,0.94,2,241,45,11.39333333,0.003164815,315.9742539,0.013157895,,,,,
,,,20240728,110328.1,2,81,4.72,2.2,1.96,2,209,45,11.39333333,0.003164815,315.9742539,0.012345679,,,,,
,,,20240728,110330.7,2,92,5.19,2.6,2.39,2,203,45,11.39333333,0.003164815,315.9742539,0.010869565,,,,,
,,,20240728,110334.5,2,79,5.16,3.8,3.6,2,235,45,11.39333333,0.003164815,315.9742539,0.012658228,,,,,
,,,20240728,110342.1,3,68,3.85,43.2,42.86,2,203,45,11.39333333,0.003164815,315.9742539,0.014705882,,,,,
,,,20240728,110342.9,3,74,4.64,0.8,0.6,2,225,45,11.39333333,0.003164815,315.9742539,0.013513514,,,,,
,,,20240728,110351.5,3,64,5.84,8.6,8.37,2,328,45,11.39333333,0.003164815,315.9742539,0.015625,,,,,
,,,20240728,110434.7,3,103,1.71,43.2,42.87,1,59,45,11.39333333,0.003164815,315.9742539,0.009708738,,,,,
,,,20240728,110444.7,3,82,4.63,10,9.94,2,203,45,11.39333333,0.003164815,315.9742539,0.012195122,,,,,
,,,20240728,110447.2,3,75,3.9,2.5,2.3,2,187,45,11.39333333,0.003164815,315.9742539,0.013333333,,,,,
,,,,,,,,,,,,,,,,#DIV/0!,,,,,
,,,20240728,110508.8,3,87,3.97,21.6,21.41,2,164,61,10.86229508,0.003017304,331.4216722,0.011494253,,,,,
,,,20240728,110515.5,3,64,5.28,6.7,6.54,2,297,61,10.86229508,0.003017304,331.4216722,0.015625,,,,,
,,,20240728,110517.9,3,73,4.57,2.4,2.1,2,225,61,10.86229508,0.003017304,331.4216722,0.01369863,,,,,
,,,20240728,110519.3,2,67,5.93,104.8,104.56,2,318,61,10.86229508,0.003017304,331.4216722,0.014925373,,,,,
,,,20240728,110523,3,72,5.5,5.1,4.87,2,275,61,10.86229508,0.003017304,331.4216722,0.013888889,,,,,
,,,20240728,110523.1,2,72,3.73,3.8,3.48,2,186,61,10.86229508,0.003017304,331.4216722,0.013888889,,,,,
,,,20240728,110525.5,3,79,4.46,2.5,2.23,2,203,61,10.86229508,0.003017304,331.4216722,0.012658228,,,,,
,,,20240728,110526,2,76,3.96,2.9,2.71,2,187,61,10.86229508,0.003017304,331.4216722,0.013157895,,,,,
,,,20240728,110533.1,2,122,5.29,7.1,6.91,2,156,61,10.86229508,0.003017304,331.4216722,0.008196721,,,,,
,,,20240728,110536.8,3,69,5.06,11.3,11.1,2,264,61,10.86229508,0.003017304,331.4216722,0.014492754,,,,,
,,,20240728,110539.2,3,86,3.75,2.4,2.14,2,156,61,10.86229508,0.003017304,331.4216722,0.011627907,,,,,
,,,20240728,110540.3,3,82,3.9,1.1,0.94,2,171,61,10.86229508,0.003017304,331.4216722,0.012195122,,,,,
,,,20240728,110545.8,3,56,4.02,5.5,5.33,2,258,61,10.86229508,0.003017304,331.4216722,0.017857143,,,,,
,,,20240728,110546.3,2,103,5.14,13.2,13.04,2,179,61,10.86229508,0.003017304,331.4216722,0.009708738,,,,,
,,,20240728,110546.6,3,56,3.99,0.8,0.54,2,256,61,10.86229508,0.003017304,331.4216722,0.017857143,,,,,
,,,20240728,110547.3,3,57,5.44,0.7,0.44,4,343,61,10.86229508,0.003017304,331.4216722,0.01754386,,,,,
,,,20240728,110548.1,3,52,5.69,0.8,0.46,2,393,61,10.86229508,0.003017304,331.4216722,0.019230769,,,,,
,,,20240728,110548.8,2,102,3.75,2.5,2.32,2,132,61,10.86229508,0.003017304,331.4216722,0.009803922,,,,,
,,,20240728,110550.2,2,101,5.71,1.4,1.27,2,203,61,10.86229508,0.003017304,331.4216722,0.00990099,,,,,
,,,20240728,110551,2,100,5.28,0.8,0.6,4,190,61,10.86229508,0.003017304,331.4216722,0.01,,,,,
,,,20240728,110552.6,2,93,4.82,1.6,1.41,2,186,61,10.86229508,0.003017304,331.4216722,0.010752688,,,,,
,,,20240728,110605.5,2,79,3.75,12.9,12.71,2,170,61,10.86229508,0.003017304,331.4216722,0.012658228,,,,,
,,,20240728,110608.6,2,82,4.63,3.1,2.93,2,203,61,10.86229508,0.003017304,331.4216722,0.012195122,,,,,
,,,20240728,110612.2,2,83,3.78,3.6,3.4,2,163,61,10.86229508,0.003017304,331.4216722,0.012048193,,,,,
,,,20240728,110614.3,3,67,4.63,26.2,25.81,2,248,61,10.86229508,0.003017304,331.4216722,0.014925373,,,,,
,,,20240728,110614.5,2,88,4,2.3,2.14,2,163,61,10.86229508,0.003017304,331.4216722,0.011363636,,,,,
,,,20240728,110615.9,3,67,3.8,1.6,1.35,2,204,61,10.86229508,0.003017304,331.4216722,0.014925373,,,,,
,,,20240728,110617.3,2,87,3.79,2.8,2.64,2,156,61,10.86229508,0.003017304,331.4216722,0.011494253,,,,,
,,,20240728,110624.8,3,64,5.79,8.9,8.7,2,325,61,10.86229508,0.003017304,331.4216722,0.015625,,,,,
,,,20240728,110625.3,2,86,4.86,8,7.84,2,203,61,10.86229508,0.003017304,331.4216722,0.011627907,,,,,
,,,20240728,110627.4,3,67,5.66,2.6,2.27,2,304,61,10.86229508,0.003017304,331.4216722,0.014925373,,,,,
,,,20240728,110630.6,2,70,3.92,5.3,5.1,2,201,61,10.86229508,0.003017304,331.4216722,0.014285714,,,,,
,,,20240728,110715.8,2,81,4.56,45.2,45,2,202,61,10.86229508,0.003017304,331.4216722,0.012345679,,,,,
,,,20240728,110720.8,3,99,5.36,53.4,53.1,2,194,61,10.86229508,0.003017304,331.4216722,0.01010101,,,,,
,,,20240728,110732,3,99,4.51,11.2,11.01,2,164,61,10.86229508,0.003017304,331.4216722,0.01010101,,,,,
,,,20240728,110740.4,3,77,4.87,8.4,8.24,2,227,61,10.86229508,0.003017304,331.4216722,0.012987013,,,,,
,,,20240728,110746.1,3,76,4.15,5.7,5.47,2,196,61,10.86229508,0.003017304,331.4216722,0.013157895,,,,,
,,,20240728,110805.1,3,56,10.34,19,18.8,4,664,61,10.86229508,0.003017304,331.4216722,0.017857143,,,,,
,,,20240728,110809.4,3,61,4.26,4.3,3.64,2,251,61,10.86229508,0.003017304,331.4216722,0.016393443,,,,,
,,,20240728,110810.8,3,66,3.89,1.4,1.15,2,212,61,10.86229508,0.003017304,331.4216722,0.015151515,,,,,
,,,20240728,110815.2,3,73,4.12,4.4,4.19,2,203,61,10.86229508,0.003017304,331.4216722,0.01369863,,,,,
,,,20240728,110819,3,61,5.32,3.8,3.6,4,313,61,10.86229508,0.003017304,331.4216722,0.016393443,,,,,
,,,20240728,110821.8,3,67,3.91,2.8,2.49,2,210,61,10.86229508,0.003017304,331.4216722,0.014925373,,,,,
,,,20240728,110824.7,3,62,4.04,2.9,2.69,2,234,61,10.86229508,0.003017304,331.4216722,0.016129032,,,,,
,,,20240728,110832,3,68,5.34,7.3,7.07,2,282,61,10.86229508,0.003017304,331.4216722,0.014705882,,,,,
,,,20240728,110836.3,2,78,9.85,80.5,80.3,5,454,61,10.86229508,0.003017304,331.4216722,0.012820513,,,,,
,,,20240728,110837.7,2,79,4.13,1.4,0.95,2,188,61,10.86229508,0.003017304,331.4216722,0.012658228,,,,,
,,,20240728,110841.4,2,87,4.17,3.7,3.51,2,172,61,10.86229508,0.003017304,331.4216722,0.011494253,,,,,
,,,20240728,110845.1,2,87,3.6,3.7,3.53,2,148,61,10.86229508,0.003017304,331.4216722,0.011494253,,,,,
,,,20240728,110847.8,2,78,7.95,2.7,2.55,4,366,61,10.86229508,0.003017304,331.4216722,0.012820513,,,,,
,,,20240728,110848.6,2,78,3.9,0.8,0.43,2,180,61,10.86229508,0.003017304,331.4216722,0.012820513,,,,,
,,,20240728,110850.6,2,91,4.14,2,1.82,2,163,61,10.86229508,0.003017304,331.4216722,0.010989011,,,,,
,,,20240728,110900.3,2,81,5.28,9.7,9.54,2,234,61,10.86229508,0.003017304,331.4216722,0.012345679,,,,,
,,,20240728,110910.8,3,74,4.03,38.8,38.52,2,196,61,10.86229508,0.003017304,331.4216722,0.013513514,,,,,
,,,20240728,110912.2,2,74,3.86,11.9,11.67,2,187,61,10.86229508,0.003017304,331.4216722,0.013513514,,,,,
,,,20240728,110917.3,2,54,9.24,5.1,4.91,4,616,61,10.86229508,0.003017304,331.4216722,0.018518519,,,,,
,,,20240728,110919.4,2,51,4.76,2.1,1.48,2,336,61,10.86229508,0.003017304,331.4216722,0.019607843,,,,,
,,,20240728,110920.2,3,76,5.1,9.4,9.2,2,241,61,10.86229508,0.003017304,331.4216722,0.013157895,,,,,
,,,20240728,110924.2,3,57,5.97,4,3.76,2,377,61,10.86229508,0.003017304,331.4216722,0.01754386,,,,,
,,,20240728,110935.2,3,78,5.61,11,10.62,2,258,61,10.86229508,0.003017304,331.4216722,0.012820513,,,,,
,,,20240728,110949.1,2,87,5.08,29.7,29.36,2,210,61,10.86229508,0.003017304,331.4216722,0.011494253,,,,,
,,,,,,,,,,,,,,,,#DIV/0!,,,,,
,,,20240728,111005.7,3,85,1.41,30.5,30.24,1,59,62,10.02419355,0.002784498,359.1311344,0.011764706,,,,,
,,,20240728,111010.4,2,49,7.27,21.3,21.09,4,534,62,10.02419355,0.002784498,359.1311344,0.020408163,,,,,
,,,20240728,111013.8,3,94,1.84,8.1,8.04,1,70,62,10.02419355,0.002784498,359.1311344,0.010638298,,,,,
,,,20240728,111027.7,3,84,5.26,13.9,13.83,4,225,62,10.02419355,0.002784498,359.1311344,0.011904762,,,,,
,,,20240728,111035.9,2,78,3.73,25.5,24.97,2,172,62,10.02419355,0.002784498,359.1311344,0.012820513,,,,,
,,,20240728,111056.4,3,58,4.12,28.7,28.47,1,255,62,10.02419355,0.002784498,359.1311344,0.017241379,,,,,
,,,20240728,111108.1,3,87,6.43,11.7,11.44,4,266,62,10.02419355,0.002784498,359.1311344,0.011494253,,,,,
,,,20240728,111112.1,3,74,6.41,4,3.73,4,311,62,10.02419355,0.002784498,359.1311344,0.013513514,,,,,
,,,20240728,111114.4,3,71,4.59,2.3,1.99,2,232,62,10.02419355,0.002784498,359.1311344,0.014084507,,,,,
,,,20240728,111115.8,3,70,4.98,1.4,1.17,2,256,62,10.02419355,0.002784498,359.1311344,0.014285714,,,,,
,,,20240728,111116.7,3,70,4.41,0.9,0.64,2,226,62,10.02419355,0.002784498,359.1311344,0.014285714,,,,,
,,,20240728,111119,3,70,3.79,2.3,2.07,2,194,62,10.02419355,0.002784498,359.1311344,0.014285714,,,,,
,,,20240728,111121,3,66,4.74,2,1.81,2,258,62,10.02419355,0.002784498,359.1311344,0.015151515,,,,,
,,,20240728,111123.7,3,66,4.14,2.7,2.44,2,225,62,10.02419355,0.002784498,359.1311344,0.015151515,,,,,
,,,20240728,111126.1,3,77,5,2.4,2.17,2,233,62,10.02419355,0.002784498,359.1311344,0.012987013,,,,,
,,,20240728,111130.7,3,65,6.78,4.6,4.37,4,375,62,10.02419355,0.002784498,359.1311344,0.015384615,,,,,
,,,20240728,111133.5,2,74,4.5,57.6,57.43,2,218,62,10.02419355,0.002784498,359.1311344,0.013513514,,,,,
,,,20240728,111137.5,2,83,3.78,4,3.78,2,163,62,10.02419355,0.002784498,359.1311344,0.012048193,,,,,
,,,20240728,111140.7,2,68,4,3.2,3.04,2,211,62,10.02419355,0.002784498,359.1311344,0.014705882,,,,,
,,,20240728,111141.6,2,70,4.54,0.9,0.69,2,233,62,10.02419355,0.002784498,359.1311344,0.014285714,,,,,
,,,20240728,111143.6,2,65,3.94,2,1.77,2,218,62,10.02419355,0.002784498,359.1311344,0.015384615,,,,,
,,,20240728,111145,2,60,4.44,1.4,1.18,2,266,62,10.02419355,0.002784498,359.1311344,0.016666667,,,,,
,,,20240728,111147.7,2,66,5.17,2.7,2.43,2,282,62,10.02419355,0.002784498,359.1311344,0.015151515,,,,,
,,,20240728,111150,2,65,5.78,2.3,2.02,2,320,62,10.02419355,0.002784498,359.1311344,0.015384615,,,,,
,,,20240728,111151.5,2,67,4.83,1.5,1.18,2,259,62,10.02419355,0.002784498,359.1311344,0.014925373,,,,,
,,,20240728,111200,2,52,5.75,8.5,8.24,4,398,62,10.02419355,0.002784498,359.1311344,0.019230769,,,,,
,,,20240728,111223.4,3,93,5.05,52.7,52.32,2,195,62,10.02419355,0.002784498,359.1311344,0.010752688,,,,,
,,,20240728,111233.2,3,79,4.15,9.8,9.6,1,189,62,10.02419355,0.002784498,359.1311344,0.012658228,,,,,
,,,20240728,111239.2,2,87,4.72,39.2,38.8,2,195,62,10.02419355,0.002784498,359.1311344,0.011494253,,,,,
,,,20240728,111241,2,81,4.75,1.8,1.6,2,211,62,10.02419355,0.002784498,359.1311344,0.012345679,,,,,
,,,20240728,111245.7,2,86,5.21,4.7,4.49,2,218,62,10.02419355,0.002784498,359.1311344,0.011627907,,,,,
,,,20240728,111300.5,3,92,4.18,27.3,27.11,2,163,62,10.02419355,0.002784498,359.1311344,0.010869565,,,,,
,,,20240728,111304.2,3,95,4.74,3.7,3.54,2,179,62,10.02419355,0.002784498,359.1311344,0.010526316,,,,,
,,,20240728,111305.6,3,95,4.52,1.4,1.22,2,171,62,10.02419355,0.002784498,359.1311344,0.010526316,,,,,
,,,20240728,111308.4,3,90,4.89,2.8,2.63,2,195,62,10.02419355,0.002784498,359.1311344,0.011111111,,,,,
,,,20240728,111316.1,3,74,3.88,7.7,7.5,2,188,62,10.02419355,0.002784498,359.1311344,0.013513514,,,,,
,,,20240728,111328.4,2,94,5.29,42.7,42.48,2,202,62,10.02419355,0.002784498,359.1311344,0.010638298,,,,,
,,,20240728,111339,3,70,3.96,22.9,22.71,2,203,62,10.02419355,0.002784498,359.1311344,0.014285714,,,,,
,,,20240728,111341.8,2,93,4.06,13.4,13.2,2,157,62,10.02419355,0.002784498,359.1311344,0.010752688,,,,,
,,,20240728,111352.4,2,83,4.3,10.6,10.44,2,186,62,10.02419355,0.002784498,359.1311344,0.012048193,,,,,
,,,20240728,111356.7,2,78,5.05,4.3,4.11,2,233,62,10.02419355,0.002784498,359.1311344,0.012820513,,,,,
,,,20240728,111357.5,3,86,5.75,18.5,18.3,2,240,62,10.02419355,0.002784498,359.1311344,0.011627907,,,,,
,,,20240728,111401.4,3,75,5.03,3.9,3.66,2,241,62,10.02419355,0.002784498,359.1311344,0.013333333,,,,,
,,,20240728,111402.4,3,76,3.94,1,0.76,2,186,62,10.02419355,0.002784498,359.1311344,0.013157895,,,,,
,,,20240728,111407.9,3,78,3.91,5.5,5.31,2,180,62,10.02419355,0.002784498,359.1311344,0.012820513,,,,,
,,,20240728,111417.9,2,92,4.39,21.2,20.97,2,171,62,10.02419355,0.002784498,359.1311344,0.010869565,,,,,
,,,20240728,111424.2,2,84,3.82,6.3,6.13,2,163,62,10.02419355,0.002784498,359.1311344,0.011904762,,,,,
,,,20240728,111430.7,2,108,4.91,6.5,6.34,2,163,62,10.02419355,0.002784498,359.1311344,0.009259259,,,,,
,,,20240728,111437.8,2,75,3.91,7.1,6.94,2,187,62,10.02419355,0.002784498,359.1311344,0.013333333,,,,,
,,,20240728,111439.8,2,79,4.81,2,1.81,2,219,62,10.02419355,0.002784498,359.1311344,0.012658228,,,,,
,,,20240728,111443.5,2,79,4.81,3.7,3.48,2,219,62,10.02419355,0.002784498,359.1311344,0.012658228,,,,,
,,,20240728,111444.9,2,81,4.23,1.4,1.18,2,188,62,10.02419355,0.002784498,359.1311344,0.012345679,,,,,
,,,20240728,111447.5,2,74,4.2,2.6,2.41,2,204,62,10.02419355,0.002784498,359.1311344,0.013513514,,,,,
,,,20240728,111448.4,3,59,5.35,40.5,40.32,2,326,62,10.02419355,0.002784498,359.1311344,0.016949153,,,,,
,,,20240728,111449,2,72,4.55,1.5,1.3,2,227,62,10.02419355,0.002784498,359.1311344,0.013888889,,,,,
,,,20240728,111450.1,2,73,3.62,1.1,0.87,2,178,62,10.02419355,0.002784498,359.1311344,0.01369863,,,,,
,,,20240728,111451.6,2,68,4.45,1.5,1.32,2,235,62,10.02419355,0.002784498,359.1311344,0.014705882,,,,,
,,,20240728,111452.6,2,66,4,1,0.76,2,218,62,10.02419355,0.002784498,359.1311344,0.015151515,,,,,
,,,20240728,111453.8,2,66,4.14,1.2,0.98,2,225,62,10.02419355,0.002784498,359.1311344,0.015151515,,,,,
